Path,Plant,Size (MW),Bid_ID,CRR_ID,OriginalCRR_ID,AccountHolder,HedgeType,Portfolio,BidType,CRRType,Source,Sink,StartDate,EndDate,TimeOfUse,Bid24Hour,MW,BidMW,ACI99,ACP,CreditConsumed,ShadowPricePerMWH,BidPricePerMWH
CHEDPW_GT2+HB_HOUSTON,Channel345,406,97039682,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,02/01/2020,02/29/2020,PeakWE,No,0.0,35.9,,,,0.094267875,0.065
CHE_LYD+HB_HOUSTON,Channel138,146.5,97039675,97323013.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,02/01/2020,02/29/2020,PeakWE,No,11.7,23.2,,,,0.056823124999999995,0.06499999999999999
CHE_LYD2+HB_HOUSTON,Channel138,182.7,97029778,97322616.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,02/01/2020,02/29/2020,PeakWD,No,17.1,17.1,,,,0.056823124999999995,0.065
DDPEC_GT1+HB_HOUSTON,Deer Park,190,97029795,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,02/01/2020,02/29/2020,PeakWD,No,0.0,5.0,,,,0.41306712000000007,0.31200000000000006
DDPEC_GT2+HB_HOUSTON,Deer Park,202,97039695,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,02/01/2020,02/29/2020,PeakWE,No,0.0,10.7,,,,0.41306711999999995,0.31200000000000006
DDPEC_GT3+HB_HOUSTON,Deer Park,190,97029818,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,02/01/2020,02/29/2020,PeakWD,No,0.0,5.0,,,,0.41306711999999995,0.31200000000000006
DDPEC_GT4+HB_HOUSTON,Deer Park,202,97029836,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,02/01/2020,02/29/2020,PeakWD,No,0.0,5.0,,,,0.4130671199999999,0.31200000000000006
DDPEC_ST1+HB_HOUSTON,Deer Park,290,97039909,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,02/01/2020,02/29/2020,Off-peak,No,0.0,33.3,,,,0.43596659999999987,0.33499999999999996
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,97039762,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,02/01/2020,02/29/2020,PeakWE,No,0.0,73.5,,,,2.4939982727272727,0.15181818181818182
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,97039942,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,02/01/2020,02/29/2020,Off-peak,No,0.0,24.5,,,,2.4939982727272727,0.15181818181818182
FREC_1_CCU+HB_NORTH,Freestone1,491,97029958,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,02/01/2020,02/29/2020,PeakWD,No,0.0,19.4,,,,0.16482422222222226,0.17777777777777784
FREC_2_CCU+HB_NORTH,Freestone2,491,97039784,97323122.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,02/01/2020,02/29/2020,PeakWE,No,19.4,19.4,,,,0.18362977777777784,0.1777777777777778
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,97029941,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,02/01/2020,02/29/2020,PeakWD,No,0.0,16.8,,,,2.464369272727272,0.15181818181818182
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,97039950,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,02/01/2020,02/29/2020,Off-peak,No,0.0,33.7,,,,2.4643692727272724,0.15181818181818182
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,97029954,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,02/01/2020,02/29/2020,PeakWD,No,0.0,16.8,,,,2.4643692727272724,0.15181818181818182
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,97029884,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,02/01/2020,02/29/2020,PeakWD,No,0.0,25.0,,,,0.18732300000000002,0.04
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,97029887,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,02/01/2020,02/29/2020,PeakWD,No,0.0,25.0,,,,0.18732300000000002,0.04
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,97029889,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,02/01/2020,02/29/2020,PeakWD,No,0.0,25.0,,,,0.18732300000000002,0.04000000000000001
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,97039735,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,02/01/2020,02/29/2020,PeakWE,No,0.0,14.3,,,,0.19840987499999999,0.065
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,97029899,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,02/01/2020,02/29/2020,PeakWD,No,0.0,8.6,,,,0.19840987499999999,0.065
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,97029904,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,02/01/2020,02/29/2020,PeakWD,No,0.0,8.6,,,,0.19840987499999999,0.065
TXCTY_ST+HB_HOUSTON,Texas City,131.5,97039745,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_02,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,02/01/2020,02/29/2020,PeakWE,No,0.0,18.8,,,,0.19840987499999999,0.065
DDPEC_GT6+HB_HOUSTON,Deer Park,174,98231872,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,10.7,,,,0.34231374999999997,0.11583333333333336
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,98239597,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,03/01/2020,03/31/2020,Off-peak,No,0.0,29.4,,,,0.5948024137931036,0.18068965517241384
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,98239593,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,03/01/2020,03/31/2020,Off-peak,No,0.0,29.4,,,,0.5948024137931038,0.1806896551724138
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,98239574,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,03/01/2020,03/31/2020,Off-peak,No,0.0,9.3,,,,1.1637778113207555,1.0632075471698113
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,98239567,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,03/01/2020,03/31/2020,Off-peak,No,0.0,10.9,,,,1.1816780357142858,1.0910714285714287
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,98239587,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,03/01/2020,03/31/2020,Off-peak,No,0.0,7.6,,,,1.119424266666667,1.033111111111111
BTE_BTE_G1+HB_HOUSTON,Baytown,202,98231737,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,BTE_BTE_G1,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,12.9,,,,0.15539475,0.11583333333333336
BTE_BTE_G2+HB_HOUSTON,Baytown,202,98231745,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,BTE_BTE_G2,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,10.7,,,,0.15539475,0.11583333333333336
BTE_BTE_G3+HB_HOUSTON,Baytown,202,98231755,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,BTE_BTE_G3,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,10.7,,,,0.15539475,0.11583333333333336
BTE_BTE_G4+HB_HOUSTON,Baytown,250,98231758,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,BTE_BTE_G4,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,10.7,,,,0.15539475,0.11583333333333336
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,98239398,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,03/01/2020,03/31/2020,Off-peak,No,0.0,23.5,,,,0.48286536363636334,0.330909090909091
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,98239401,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,03/01/2020,03/31/2020,Off-peak,No,0.0,23.5,,,,0.48286536363636334,0.33090909090909093
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,98239404,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,03/01/2020,03/31/2020,Off-peak,No,0.0,32.5,,,,0.49645860000000014,0.33899999999999997
CAL_PUN1+HB_HOUSTON,Pasadena1,180,98239408,98462865.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,03/01/2020,03/31/2020,Off-peak,No,9.8,9.8,,,,0.05,0.04000000000000001
CAL_PUN2+HB_HOUSTON,Pasadena1,70,98239412,98462869.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,03/01/2020,03/31/2020,Off-peak,No,8.4,17.8,,,,0.05,0.04000000000000001
CCEC_GT1+HB_SOUTH,Corpus Christi,207,98239414,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,03/01/2020,03/31/2020,Off-peak,No,0.0,5.2,,,,1.753215086956521,0.39739130434782605
CCEC_GT2+HB_SOUTH,Corpus Christi,207,98239438,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,03/01/2020,03/31/2020,Off-peak,No,0.0,5.2,,,,1.753215086956521,0.3973913043478261
CCEC_ST1+HB_SOUTH,Corpus Christi,196,98239448,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,03/01/2020,03/31/2020,Off-peak,No,0.0,5.8,,,,1.753215086956521,0.3973913043478261
CHEDPW_GT2+HB_HOUSTON,Channel345,406,98231835,98473792.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,15.4,15.4,,,,0.12485399999999999,0.096
CHE_LYD+HB_HOUSTON,Channel138,146.5,98231826,98473783.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,9.9,9.9,,,,0.077019,0.096
CHE_LYD2+HB_HOUSTON,Channel138,182.7,98231828,98473785.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,12.2,12.2,,,,0.077019,0.096
DDPEC_GT1+HB_HOUSTON,Deer Park,190,98231846,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,10.7,,,,0.34231374999999997,0.11583333333333336
DDPEC_GT2+HB_HOUSTON,Deer Park,202,98231854,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,10.7,,,,0.34231374999999997,0.11583333333333336
DDPEC_GT3+HB_HOUSTON,Deer Park,190,98231859,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,10.7,,,,0.34231374999999997,0.11583333333333336
DDPEC_GT4+HB_HOUSTON,Deer Park,202,98231867,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,10.7,,,,0.34231374999999997,0.11583333333333336
DDPEC_ST1+HB_HOUSTON,Deer Park,290,98231878,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,14.3,,,,0.34231374999999997,0.11583333333333336
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,98239452,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,03/01/2020,03/31/2020,Off-peak,No,0.0,7.0,,,,3.326587437499997,0.728125
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,98239473,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,03/01/2020,03/31/2020,Off-peak,No,0.0,4.9,,,,3.3307814166666674,0.7041666666666668
FREC_1_CCU+HB_NORTH,Freestone1,491,98239552,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,03/01/2020,03/31/2020,Off-peak,No,0.0,71.0,,,,0.11902794117647059,0.10588235294117647
FREC_2_CCU+HB_NORTH,Freestone2,491,98239556,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,03/01/2020,03/31/2020,Off-peak,No,0.0,71.0,,,,0.13898952941176473,0.10588235294117648
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,98239508,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,03/01/2020,03/31/2020,Off-peak,No,0.0,4.8,,,,3.294434812499999,0.7281249999999999
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,98239528,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,03/01/2020,03/31/2020,Off-peak,No,0.0,4.8,,,,3.294434812499999,0.728125
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,98239545,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,03/01/2020,03/31/2020,Off-peak,No,0.0,4.8,,,,3.294434812499999,0.728125
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,98231886,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,25.0,,,,0.14676250000000002,0.04
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,98231889,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,25.0,,,,0.14676250000000002,0.04
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,98231892,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,25.0,,,,0.14676250000000002,0.04
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,98231893,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,8.6,,,,0.1941665,0.065
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,98231899,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,8.6,,,,0.1941665,0.065
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,98231906,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,8.6,,,,0.1941665,0.065
TXCTY_ST+HB_HOUSTON,Texas City,131.5,98231908,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_03,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,03/01/2020,03/31/2020,PeakWD,No,0.0,11.3,,,,0.1941665,0.06499999999999999
DDPEC_GT6+HB_HOUSTON,Deer Park,174,99322780,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,04/01/2020,04/30/2020,PeakWD,No,0.0,10.7,,,,0.1975775714285714,0.10071428571428573
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,99323195,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,04/01/2020,04/30/2020,PeakWE,No,0.0,18.7,,,,0.3725443703703703,0.17777777777777784
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,99322947,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,04/01/2020,04/30/2020,PeakWD,No,0.0,18.7,,,,0.3725443703703703,0.17777777777777778
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,99323146,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,04/01/2020,04/30/2020,PeakWE,No,0.0,4.9,,,,1.2829251886792448,1.1528301886792451
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,99323122,99650966.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,04/01/2020,04/30/2020,PeakWE,No,5.7,5.7,,,,1.2722398571428575,1.1874999999999998
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,99323401,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,04/01/2020,04/30/2020,Off-peak,No,0.0,7.6,,,,1.2100359111111112,1.1191111111111112
BTE_BTE_G1+HB_HOUSTON,Baytown,202,99322965,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,BTE_BTE_G1,HB_HOUSTON,04/01/2020,04/30/2020,PeakWE,No,0.0,18.0,,,,0.15113025000000002,0.11583333333333333
BTE_BTE_G2+HB_HOUSTON,Baytown,202,99322680,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,BTE_BTE_G2,HB_HOUSTON,04/01/2020,04/30/2020,PeakWD,No,0.0,10.7,,,,0.15113025,0.11583333333333334
BTE_BTE_G3+HB_HOUSTON,Baytown,202,99322974,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,BTE_BTE_G3,HB_HOUSTON,04/01/2020,04/30/2020,PeakWE,No,0.0,15.0,,,,0.15113025,0.11583333333333334
BTE_BTE_G4+HB_HOUSTON,Baytown,250,99322690,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,BTE_BTE_G4,HB_HOUSTON,04/01/2020,04/30/2020,PeakWD,No,0.0,10.7,,,,0.15113025000000002,0.11583333333333334
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,99322697,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,04/01/2020,04/30/2020,PeakWD,No,0.0,7.8,,,,0.34129300000000007,0.12631578947368424
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,99322712,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,04/01/2020,04/30/2020,PeakWD,No,0.0,7.8,,,,0.3412929999999999,0.12631578947368421
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,99322716,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,04/01/2020,04/30/2020,PeakWD,No,0.0,10.8,,,,0.34129299999999996,0.12631578947368421
CAL_PUN1+HB_HOUSTON,Pasadena1,180,99322724,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,04/01/2020,04/30/2020,PeakWD,No,0.0,9.8,,,,0.049244333333333334,0.039999999999999994
CAL_PUN2+HB_HOUSTON,Pasadena1,70,99323212,99651056.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,04/01/2020,04/30/2020,Off-peak,No,17.8,17.8,,,,0.049244333333333334,0.04
CCEC_GT1+HB_SOUTH,Corpus Christi,207,99322816,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,04/01/2020,04/30/2020,PeakWD,No,0.0,13.5,,,,1.5704069999999999,0.5273913043478262
CCEC_GT2+HB_SOUTH,Corpus Christi,207,99323072,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,04/01/2020,04/30/2020,PeakWE,No,0.0,13.5,,,,1.5704069999999999,0.5273913043478261
CCEC_ST1+HB_SOUTH,Corpus Christi,196,99323260,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,04/01/2020,04/30/2020,Off-peak,No,0.0,5.8,,,,1.5704069999999997,0.527391304347826
CHEDPW_GT2+HB_HOUSTON,Channel345,406,99322748,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,04/01/2020,04/30/2020,PeakWD,No,0.0,15.4,,,,0.151584,0.096
CHE_LYD+HB_HOUSTON,Channel138,146.5,99322729,99650573.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,04/01/2020,04/30/2020,PeakWD,No,9.9,9.9,,,,0.05672699999999999,0.096
CHE_LYD2+HB_HOUSTON,Channel138,182.7,99323012,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,04/01/2020,04/30/2020,PeakWE,No,0.0,28.5,,,,0.05672699999999999,0.096
DDPEC_GT1+HB_HOUSTON,Deer Park,190,99323214,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,04/01/2020,04/30/2020,Off-peak,No,0.0,37.5,,,,0.1975775714285714,0.10071428571428573
DDPEC_GT2+HB_HOUSTON,Deer Park,202,99323216,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,04/01/2020,04/30/2020,Off-peak,No,0.0,37.5,,,,0.1975775714285714,0.10071428571428573
DDPEC_GT3+HB_HOUSTON,Deer Park,190,99323030,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,04/01/2020,04/30/2020,PeakWE,No,0.0,15.0,,,,0.1975775714285714,0.10071428571428573
DDPEC_GT4+HB_HOUSTON,Deer Park,202,99322775,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,04/01/2020,04/30/2020,PeakWD,No,0.0,10.7,,,,0.1975775714285714,0.10071428571428571
DDPEC_ST1+HB_HOUSTON,Deer Park,290,99322786,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,04/01/2020,04/30/2020,PeakWD,No,0.0,14.3,,,,0.1975775714285714,0.10071428571428574
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,99323280,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,04/01/2020,04/30/2020,Off-peak,No,0.0,7.0,,,,2.591787515151516,0.5906060606060605
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,99322835,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,04/01/2020,04/30/2020,PeakWD,No,0.0,10.5,,,,2.6021209629629642,0.544074074074074
FREC_1_CCU+HB_NORTH,Freestone1,491,99323106,99650950.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,04/01/2020,04/30/2020,PeakWE,No,30.4,30.4,,,,0.12438082352941177,0.10588235294117648
FREC_2_CCU+HB_NORTH,Freestone2,491,99323115,99650959.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,04/01/2020,04/30/2020,PeakWE,No,30.4,30.4,,,,0.13078829411764706,0.10588235294117648
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,99323307,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,04/01/2020,04/30/2020,Off-peak,No,0.0,4.8,,,,2.5500656363636374,0.5906060606060606
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,99323332,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,04/01/2020,04/30/2020,Off-peak,No,0.0,4.8,,,,2.5500656363636365,0.5906060606060607
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,99322859,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_04,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,04/01/2020,04/30/2020,PeakWD,No,0.0,14.4,,,,2.5500656363636365,0.5906060606060608
